language,wals,metric,algorithm,value,run_id
GUARANI_MBYA,[gun],do-nothing,gzip,-1.0,7
GUARANI_MBYA,[gun],do-nothing,gzip,-1.0,8
GUARANI_MBYA,[gun],do-nothing,gzip,-1.0,9
GUARANI_PARAGUAY,gua,do-nothing,gzip,-1.0,0
GUARANI_PARAGUAY,gua,do-nothing,gzip,-1.0,1
GUARANI_PARAGUAY,gua,do-nothing,gzip,-1.0,2
GUARANI_PARAGUAY,gua,do-nothing,gzip,-1.0,3
GUARANI_PARAGUAY,gua,do-nothing,gzip,-1.0,4
GUARANI_PARAGUAY,gua,do-nothing,gzip,-1.0,5
GUARANI_PARAGUAY,gua,do-nothing,gzip,-1.0,6
GUARANI_PARAGUAY,gua,do-nothing,gzip,-1.0,7
GUARANI_PARAGUAY,gua,do-nothing,gzip,-1.0,8
GUARANI_PARAGUAY,gua,do-nothing,gzip,-1.0,9
GUARANI_WESTERN_BOLIVIAN,[gnw],do-nothing,gzip,-1.0,0
GUARANI_WESTERN_BOLIVIAN,[gnw],do-nothing,gzip,-1.0,1
GUARANI_WESTERN_BOLIVIAN,[gnw],do-nothing,gzip,-1.0,2
GUARANI_WESTERN_BOLIVIAN,[gnw],do-nothing,gzip,-1.0,3
GUARANI_WESTERN_BOLIVIAN,[gnw],do-nothing,gzip,-1.0,4
GUARANI_WESTERN_BOLIVIAN,[gnw],do-nothing,gzip,-1.0,5
GUARANI_WESTERN_BOLIVIAN,[gnw],do-nothing,gzip,-1.0,6
GUARANI_WESTERN_BOLIVIAN,[gnw],do-nothing,gzip,-1.0,7
GUARANI_WESTERN_BOLIVIAN,[gnw],do-nothing,gzip,-1.0,8
GUARANI_WESTERN_BOLIVIAN,[gnw],do-nothing,gzip,-1.0,9
HIXKARYÁNA,hix,do-nothing,gzip,-1.0,0
HIXKARYÁNA,hix,do-nothing,gzip,-1.0,1
HIXKARYÁNA,hix,do-nothing,gzip,-1.0,2
HIXKARYÁNA,hix,do-nothing,gzip,-1.0,3
HIXKARYÁNA,hix,do-nothing,gzip,-1.0,4
HIXKARYÁNA,hix,do-nothing,gzip,-1.0,5
HIXKARYÁNA,hix,do-nothing,gzip,-1.0,6
HIXKARYÁNA,hix,do-nothing,gzip,-1.0,7
HIXKARYÁNA,hix,do-nothing,gzip,-1.0,8
HIXKARYÁNA,hix,do-nothing,gzip,-1.0,9
JAMAMADI,jmm,do-nothing,gzip,-1.0,0
JAMAMADI,jmm,do-nothing,gzip,-1.0,1
JAMAMADI,jmm,do-nothing,gzip,-1.0,2
JAMAMADI,jmm,do-nothing,gzip,-1.0,3
JAMAMADI,jmm,do-nothing,gzip,-1.0,4
JAMAMADI,jmm,do-nothing,gzip,-1.0,5
JAMAMADI,jmm,do-nothing,gzip,-1.0,6
JAMAMADI,jmm,do-nothing,gzip,-1.0,7
JAMAMADI,jmm,do-nothing,gzip,-1.0,8
JAMAMADI,jmm,do-nothing,gzip,-1.0,9
KAAPOR,urk,do-nothing,gzip,-1.0,0
KAAPOR,urk,do-nothing,gzip,-1.0,1
KAAPOR,urk,do-nothing,gzip,-1.0,2
KAAPOR,urk,do-nothing,gzip,-1.0,3
KAAPOR,urk,do-nothing,gzip,-1.0,4
KAAPOR,urk,do-nothing,gzip,-1.0,5
KAAPOR,urk,do-nothing,gzip,-1.0,6
KAAPOR,urk,do-nothing,gzip,-1.0,7
KAAPOR,urk,do-nothing,gzip,-1.0,8
KAAPOR,urk,do-nothing,gzip,-1.0,9
KADIWÉU,kdw,do-nothing,gzip,-1.0,0
KADIWÉU,kdw,do-nothing,gzip,-1.0,1
KADIWÉU,kdw,do-nothing,gzip,-1.0,2
KADIWÉU,kdw,do-nothing,gzip,-1.0,3
KADIWÉU,kdw,do-nothing,gzip,-1.0,4
KADIWÉU,kdw,do-nothing,gzip,-1.0,5
KADIWÉU,kdw,do-nothing,gzip,-1.0,6
KADIWÉU,kdw,do-nothing,gzip,-1.0,7
KADIWÉU,kdw,do-nothing,gzip,-1.0,8
KADIWÉU,kdw,do-nothing,gzip,-1.0,9
KAIGANG,kng,do-nothing,gzip,-1.0,0
KAIGANG,kng,do-nothing,gzip,-1.0,1
KAIGANG,kng,do-nothing,gzip,-1.0,2
KAIGANG,kng,do-nothing,gzip,-1.0,3
KAIGANG,kng,do-nothing,gzip,-1.0,4
KAIGANG,kng,do-nothing,gzip,-1.0,5
KAIGANG,kng,do-nothing,gzip,-1.0,6
KAIGANG,kng,do-nothing,gzip,-1.0,7
KAIGANG,kng,do-nothing,gzip,-1.0,8
KAIGANG,kng,do-nothing,gzip,-1.0,9
KAIWÁ,kaw,do-nothing,gzip,-1.0,0
KAIWÁ,kaw,do-nothing,gzip,-1.0,1
KAIWÁ,kaw,do-nothing,gzip,-1.0,2
KAIWÁ,kaw,do-nothing,gzip,-1.0,3
KAIWÁ,kaw,do-nothing,gzip,-1.0,4
KAIWÁ,kaw,do-nothing,gzip,-1.0,5
KAIWÁ,kaw,do-nothing,gzip,-1.0,6
KAIWÁ,kaw,do-nothing,gzip,-1.0,7
KAIWÁ,kaw,do-nothing,gzip,-1.0,8
KAIWÁ,kaw,do-nothing,gzip,-1.0,9
KARAJÁ,jva,do-nothing,gzip,-1.0,0
KARAJÁ,jva,do-nothing,gzip,-1.0,1
KARAJÁ,jva,do-nothing,gzip,-1.0,2
KARAJÁ,jva,do-nothing,gzip,-1.0,3
KARAJÁ,jva,do-nothing,gzip,-1.0,4
KARAJÁ,jva,do-nothing,gzip,-1.0,5
KARAJÁ,jva,do-nothing,gzip,-1.0,6
KARAJÁ,jva,do-nothing,gzip,-1.0,7
KARAJÁ,jva,do-nothing,gzip,-1.0,8
KARAJÁ,jva,do-nothing,gzip,-1.0,9
KASHINAWA,csh,do-nothing,gzip,-1.0,0
KASHINAWA,csh,do-nothing,gzip,-1.0,1
KASHINAWA,csh,do-nothing,gzip,-1.0,2
KASHINAWA,csh,do-nothing,gzip,-1.0,3
KASHINAWA,csh,do-nothing,gzip,-1.0,4
KASHINAWA,csh,do-nothing,gzip,-1.0,5
KASHINAWA,csh,do-nothing,gzip,-1.0,6
KASHINAWA,csh,do-nothing,gzip,-1.0,7
KASHINAWA,csh,do-nothing,gzip,-1.0,8
KASHINAWA,csh,do-nothing,gzip,-1.0,9
KAYABÍ,kyz,do-nothing,gzip,-1.0,0
KAYABÍ,kyz,do-nothing,gzip,-1.0,1
KAYABÍ,kyz,do-nothing,gzip,-1.0,2
KAYABÍ,kyz,do-nothing,gzip,-1.0,3
KAYABÍ,kyz,do-nothing,gzip,-1.0,4
KAYABÍ,kyz,do-nothing,gzip,-1.0,5
KAYABÍ,kyz,do-nothing,gzip,-1.0,6
KAYABÍ,kyz,do-nothing,gzip,-1.0,7
KAYABÍ,kyz,do-nothing,gzip,-1.0,8
KAYABÍ,kyz,do-nothing,gzip,-1.0,9
KAYAPÓ,kyp,do-nothing,gzip,-1.0,0
KAYAPÓ,kyp,do-nothing,gzip,-1.0,1
KAYAPÓ,kyp,do-nothing,gzip,-1.0,2
KAYAPÓ,kyp,do-nothing,gzip,-1.0,3
KAYAPÓ,kyp,do-nothing,gzip,-1.0,4
KAYAPÓ,kyp,do-nothing,gzip,-1.0,5
KAYAPÓ,kyp,do-nothing,gzip,-1.0,6
KAYAPÓ,kyp,do-nothing,gzip,-1.0,7
KAYAPÓ,kyp,do-nothing,gzip,-1.0,8
KAYAPÓ,kyp,do-nothing,gzip,-1.0,9
KUBEO,cub,do-nothing,gzip,-1.0,0
KUBEO,cub,do-nothing,gzip,-1.0,1
KUBEO,cub,do-nothing,gzip,-1.0,2
KUBEO,cub,do-nothing,gzip,-1.0,3
KUBEO,cub,do-nothing,gzip,-1.0,4
KUBEO,cub,do-nothing,gzip,-1.0,5
KUBEO,cub,do-nothing,gzip,-1.0,6
KUBEO,cub,do-nothing,gzip,-1.0,7
KUBEO,cub,do-nothing,gzip,-1.0,8
KUBEO,cub,do-nothing,gzip,-1.0,9
MACUSHI,mac,do-nothing,gzip,-1.0,0
MACUSHI,mac,do-nothing,gzip,-1.0,1
MACUSHI,mac,do-nothing,gzip,-1.0,2
MACUSHI,mac,do-nothing,gzip,-1.0,3
MACUSHI,mac,do-nothing,gzip,-1.0,4
MACUSHI,mac,do-nothing,gzip,-1.0,5
MACUSHI,mac,do-nothing,gzip,-1.0,6
MACUSHI,mac,do-nothing,gzip,-1.0,7
MACUSHI,mac,do-nothing,gzip,-1.0,8
MACUSHI,mac,do-nothing,gzip,-1.0,9
MAKUNA,mcn,do-nothing,gzip,-1.0,0
MAKUNA,mcn,do-nothing,gzip,-1.0,1
MAKUNA,mcn,do-nothing,gzip,-1.0,2
MAKUNA,mcn,do-nothing,gzip,-1.0,3
MAKUNA,mcn,do-nothing,gzip,-1.0,4
MAKUNA,mcn,do-nothing,gzip,-1.0,5
MAKUNA,mcn,do-nothing,gzip,-1.0,6
MAKUNA,mcn,do-nothing,gzip,-1.0,7
MAKUNA,mcn,do-nothing,gzip,-1.0,8
MAKUNA,mcn,do-nothing,gzip,-1.0,9
MATSÉS,myr,do-nothing,gzip,-1.0,0
MATSÉS,myr,do-nothing,gzip,-1.0,1
MATSÉS,myr,do-nothing,gzip,-1.0,2
MATSÉS,myr,do-nothing,gzip,-1.0,3
MATSÉS,myr,do-nothing,gzip,-1.0,4
MATSÉS,myr,do-nothing,gzip,-1.0,5
MATSÉS,myr,do-nothing,gzip,-1.0,6
MATSÉS,myr,do-nothing,gzip,-1.0,7
MATSÉS,myr,do-nothing,gzip,-1.0,8
MATSÉS,myr,do-nothing,gzip,-1.0,9
MAXAKALI,max,do-nothing,gzip,-1.0,0
MAXAKALI,max,do-nothing,gzip,-1.0,1
MAXAKALI,max,do-nothing,gzip,-1.0,2
MAXAKALI,max,do-nothing,gzip,-1.0,3
MAXAKALI,max,do-nothing,gzip,-1.0,4
MAXAKALI,max,do-nothing,gzip,-1.0,5
MAXAKALI,max,do-nothing,gzip,-1.0,6
MAXAKALI,max,do-nothing,gzip,-1.0,7
MAXAKALI,max,do-nothing,gzip,-1.0,8
MAXAKALI,max,do-nothing,gzip,-1.0,9
MUNDURUKÚ,muu,do-nothing,gzip,-1.0,0
MUNDURUKÚ,muu,do-nothing,gzip,-1.0,1
MUNDURUKÚ,muu,do-nothing,gzip,-1.0,2
MUNDURUKÚ,muu,do-nothing,gzip,-1.0,3
MUNDURUKÚ,muu,do-nothing,gzip,-1.0,4
MUNDURUKÚ,muu,do-nothing,gzip,-1.0,5
MUNDURUKÚ,muu,do-nothing,gzip,-1.0,6
MUNDURUKÚ,muu,do-nothing,gzip,-1.0,7
MUNDURUKÚ,muu,do-nothing,gzip,-1.0,8
MUNDURUKÚ,muu,do-nothing,gzip,-1.0,9
NADEB,nad,do-nothing,gzip,-1.0,0
NADEB,nad,do-nothing,gzip,-1.0,1
NADEB,nad,do-nothing,gzip,-1.0,2
NADEB,nad,do-nothing,gzip,-1.0,3
NADEB,nad,do-nothing,gzip,-1.0,4
NADEB,nad,do-nothing,gzip,-1.0,5
NADEB,nad,do-nothing,gzip,-1.0,6
NADEB,nad,do-nothing,gzip,-1.0,7
NADEB,nad,do-nothing,gzip,-1.0,8
NADEB,nad,do-nothing,gzip,-1.0,9
NAMBIKUÁRA,nmb,do-nothing,gzip,-1.0,0
NAMBIKUÁRA,nmb,do-nothing,gzip,-1.0,1
NAMBIKUÁRA,nmb,do-nothing,gzip,-1.0,2
NAMBIKUÁRA,nmb,do-nothing,gzip,-1.0,3
NAMBIKUÁRA,nmb,do-nothing,gzip,-1.0,4
NAMBIKUÁRA,nmb,do-nothing,gzip,-1.0,5
NAMBIKUÁRA,nmb,do-nothing,gzip,-1.0,6
NAMBIKUÁRA,nmb,do-nothing,gzip,-1.0,7
NAMBIKUÁRA,nmb,do-nothing,gzip,-1.0,8
NAMBIKUÁRA,nmb,do-nothing,gzip,-1.0,9
NHEENGATU,[yrl],do-nothing,gzip,-1.0,0
NHEENGATU,[yrl],do-nothing,gzip,-1.0,1
NHEENGATU,[yrl],do-nothing,gzip,-1.0,2
NHEENGATU,[yrl],do-nothing,gzip,-1.0,3
NHEENGATU,[yrl],do-nothing,gzip,-1.0,4
NHEENGATU,[yrl],do-nothing,gzip,-1.0,5
NHEENGATU,[yrl],do-nothing,gzip,-1.0,6
NHEENGATU,[yrl],do-nothing,gzip,-1.0,7
NHEENGATU,[yrl],do-nothing,gzip,-1.0,8
NHEENGATU,[yrl],do-nothing,gzip,-1.0,9
PALIKÚR,plk,do-nothing,gzip,-1.0,0
PALIKÚR,plk,do-nothing,gzip,-1.0,1
PALIKÚR,plk,do-nothing,gzip,-1.0,2
PALIKÚR,plk,do-nothing,gzip,-1.0,3
PALIKÚR,plk,do-nothing,gzip,-1.0,4
PALIKÚR,plk,do-nothing,gzip,-1.0,5
PALIKÚR,plk,do-nothing,gzip,-1.0,6
PALIKÚR,plk,do-nothing,gzip,-1.0,7
PALIKÚR,plk,do-nothing,gzip,-1.0,8
PALIKÚR,plk,do-nothing,gzip,-1.0,9
PARECÍS,pex,do-nothing,gzip,-1.0,0
PARECÍS,pex,do-nothing,gzip,-1.0,1
PARECÍS,pex,do-nothing,gzip,-1.0,2
PARECÍS,pex,do-nothing,gzip,-1.0,3
PARECÍS,pex,do-nothing,gzip,-1.0,4
PARECÍS,pex,do-nothing,gzip,-1.0,5
PARECÍS,pex,do-nothing,gzip,-1.0,6
PARECÍS,pex,do-nothing,gzip,-1.0,7
PARECÍS,pex,do-nothing,gzip,-1.0,8
PARECÍS,pex,do-nothing,gzip,-1.0,9
PAUMARÍ,pau,do-nothing,gzip,-1.0,0
PAUMARÍ,pau,do-nothing,gzip,-1.0,1
PAUMARÍ,pau,do-nothing,gzip,-1.0,2
PAUMARÍ,pau,do-nothing,gzip,-1.0,3
PAUMARÍ,pau,do-nothing,gzip,-1.0,4
PAUMARÍ,pau,do-nothing,gzip,-1.0,5
PAUMARÍ,pau,do-nothing,gzip,-1.0,6
PAUMARÍ,pau,do-nothing,gzip,-1.0,7
PAUMARÍ,pau,do-nothing,gzip,-1.0,8
PAUMARÍ,pau,do-nothing,gzip,-1.0,9
PIRATAPÚYA,prt,do-nothing,gzip,-1.0,0
PIRATAPÚYA,prt,do-nothing,gzip,-1.0,1
PIRATAPÚYA,prt,do-nothing,gzip,-1.0,2
PIRATAPÚYA,prt,do-nothing,gzip,-1.0,3
PIRATAPÚYA,prt,do-nothing,gzip,-1.0,4
PIRATAPÚYA,prt,do-nothing,gzip,-1.0,5
PIRATAPÚYA,prt,do-nothing,gzip,-1.0,6
PIRATAPÚYA,prt,do-nothing,gzip,-1.0,7
PIRATAPÚYA,prt,do-nothing,gzip,-1.0,8
PIRATAPÚYA,prt,do-nothing,gzip,-1.0,9
PORTUGUESE,por,do-nothing,gzip,-1.0,0
PORTUGUESE,por,do-nothing,gzip,-1.0,1
PORTUGUESE,por,do-nothing,gzip,-1.0,2
PORTUGUESE,por,do-nothing,gzip,-1.0,3
PORTUGUESE,por,do-nothing,gzip,-1.0,4
PORTUGUESE,por,do-nothing,gzip,-1.0,5
PORTUGUESE,por,do-nothing,gzip,-1.0,6
PORTUGUESE,por,do-nothing,gzip,-1.0,7
PORTUGUESE,por,do-nothing,gzip,-1.0,8
PORTUGUESE,por,do-nothing,gzip,-1.0,9
RIKBAKTSA,rik,do-nothing,gzip,-1.0,0
RIKBAKTSA,rik,do-nothing,gzip,-1.0,1
RIKBAKTSA,rik,do-nothing,gzip,-1.0,2
RIKBAKTSA,rik,do-nothing,gzip,-1.0,3
RIKBAKTSA,rik,do-nothing,gzip,-1.0,4
RIKBAKTSA,rik,do-nothing,gzip,-1.0,5
RIKBAKTSA,rik,do-nothing,gzip,-1.0,6
RIKBAKTSA,rik,do-nothing,gzip,-1.0,7
RIKBAKTSA,rik,do-nothing,gzip,-1.0,8
RIKBAKTSA,rik,do-nothing,gzip,-1.0,9
SANUMÁ,snm,do-nothing,gzip,-1.0,0
SANUMÁ,snm,do-nothing,gzip,-1.0,1
SANUMÁ,snm,do-nothing,gzip,-1.0,2
SANUMÁ,snm,do-nothing,gzip,-1.0,3
SANUMÁ,snm,do-nothing,gzip,-1.0,4
SANUMÁ,snm,do-nothing,gzip,-1.0,5
SANUMÁ,snm,do-nothing,gzip,-1.0,6
SANUMÁ,snm,do-nothing,gzip,-1.0,7
SANUMÁ,snm,do-nothing,gzip,-1.0,8
SANUMÁ,snm,do-nothing,gzip,-1.0,9
SATERÉ-MAWÉ,[mav],do-nothing,gzip,-1.0,0
SATERÉ-MAWÉ,[mav],do-nothing,gzip,-1.0,1
SATERÉ-MAWÉ,[mav],do-nothing,gzip,-1.0,2
SATERÉ-MAWÉ,[mav],do-nothing,gzip,-1.0,3
SATERÉ-MAWÉ,[mav],do-nothing,gzip,-1.0,4
SATERÉ-MAWÉ,[mav],do-nothing,gzip,-1.0,5
SATERÉ-MAWÉ,[mav],do-nothing,gzip,-1.0,6
SATERÉ-MAWÉ,[mav],do-nothing,gzip,-1.0,7
SATERÉ-MAWÉ,[mav],do-nothing,gzip,-1.0,8
SATERÉ-MAWÉ,[mav],do-nothing,gzip,-1.0,9
SIRIANO,sri,do-nothing,gzip,-1.0,0
SIRIANO,sri,do-nothing,gzip,-1.0,1
SIRIANO,sri,do-nothing,gzip,-1.0,2
SIRIANO,sri,do-nothing,gzip,-1.0,3
SIRIANO,sri,do-nothing,gzip,-1.0,4
SIRIANO,sri,do-nothing,gzip,-1.0,5
SIRIANO,sri,do-nothing,gzip,-1.0,6
SIRIANO,sri,do-nothing,gzip,-1.0,7
SIRIANO,sri,do-nothing,gzip,-1.0,8
SIRIANO,sri,do-nothing,gzip,-1.0,9
SPANISH,spa,do-nothing,gzip,-1.0,0
SPANISH,spa,do-nothing,gzip,-1.0,1
SPANISH,spa,do-nothing,gzip,-1.0,2
SPANISH,spa,do-nothing,gzip,-1.0,3
SPANISH,spa,do-nothing,gzip,-1.0,4
SPANISH,spa,do-nothing,gzip,-1.0,5
SPANISH,spa,do-nothing,gzip,-1.0,6
SPANISH,spa,do-nothing,gzip,-1.0,7
SPANISH,spa,do-nothing,gzip,-1.0,8
SPANISH,spa,do-nothing,gzip,-1.0,9
TENHARIM,[pah],do-nothing,gzip,-1.0,0
TENHARIM,[pah],do-nothing,gzip,-1.0,1
TENHARIM,[pah],do-nothing,gzip,-1.0,2
TENHARIM,[pah],do-nothing,gzip,-1.0,3
TENHARIM,[pah],do-nothing,gzip,-1.0,4
TENHARIM,[pah],do-nothing,gzip,-1.0,5
TENHARIM,[pah],do-nothing,gzip,-1.0,6
TENHARIM,[pah],do-nothing,gzip,-1.0,7
TENHARIM,[pah],do-nothing,gzip,-1.0,8
TENHARIM,[pah],do-nothing,gzip,-1.0,9
TERÊNA,trn,do-nothing,gzip,-1.0,0
TERÊNA,trn,do-nothing,gzip,-1.0,1
TERÊNA,trn,do-nothing,gzip,-1.0,2
TERÊNA,trn,do-nothing,gzip,-1.0,3
TERÊNA,trn,do-nothing,gzip,-1.0,4
TERÊNA,trn,do-nothing,gzip,-1.0,5
TERÊNA,trn,do-nothing,gzip,-1.0,6
TERÊNA,trn,do-nothing,gzip,-1.0,7
TERÊNA,trn,do-nothing,gzip,-1.0,8
TERÊNA,trn,do-nothing,gzip,-1.0,9
TICUNA,tic,do-nothing,gzip,-1.0,0
TICUNA,tic,do-nothing,gzip,-1.0,1
TICUNA,tic,do-nothing,gzip,-1.0,2
TICUNA,tic,do-nothing,gzip,-1.0,3
TICUNA,tic,do-nothing,gzip,-1.0,4
TICUNA,tic,do-nothing,gzip,-1.0,5
TICUNA,tic,do-nothing,gzip,-1.0,6
TICUNA,tic,do-nothing,gzip,-1.0,7
TICUNA,tic,do-nothing,gzip,-1.0,8
TICUNA,tic,do-nothing,gzip,-1.0,9
TUCANO,tuc,do-nothing,gzip,-1.0,0
TUCANO,tuc,do-nothing,gzip,-1.0,1
TUCANO,tuc,do-nothing,gzip,-1.0,2
TUCANO,tuc,do-nothing,gzip,-1.0,3
TUCANO,tuc,do-nothing,gzip,-1.0,4
TUCANO,tuc,do-nothing,gzip,-1.0,5
TUCANO,tuc,do-nothing,gzip,-1.0,6
TUCANO,tuc,do-nothing,gzip,-1.0,7
TUCANO,tuc,do-nothing,gzip,-1.0,8
TUCANO,tuc,do-nothing,gzip,-1.0,9
TUYÚCA,tuy,do-nothing,gzip,-1.0,0
TUYÚCA,tuy,do-nothing,gzip,-1.0,1
TUYÚCA,tuy,do-nothing,gzip,-1.0,2
TUYÚCA,tuy,do-nothing,gzip,-1.0,3
TUYÚCA,tuy,do-nothing,gzip,-1.0,4
TUYÚCA,tuy,do-nothing,gzip,-1.0,5
TUYÚCA,tuy,do-nothing,gzip,-1.0,6
TUYÚCA,tuy,do-nothing,gzip,-1.0,7
TUYÚCA,tuy,do-nothing,gzip,-1.0,8
TUYÚCA,tuy,do-nothing,gzip,-1.0,9
WANANA,gno,do-nothing,gzip,-1.0,0
WANANA,gno,do-nothing,gzip,-1.0,1
WANANA,gno,do-nothing,gzip,-1.0,2
WANANA,gno,do-nothing,gzip,-1.0,3
WANANA,gno,do-nothing,gzip,-1.0,4
WANANA,gno,do-nothing,gzip,-1.0,5
WANANA,gno,do-nothing,gzip,-1.0,6
WANANA,gno,do-nothing,gzip,-1.0,7
WANANA,gno,do-nothing,gzip,-1.0,8
WANANA,gno,do-nothing,gzip,-1.0,9
WAPISHANA,wps,do-nothing,gzip,-1.0,0
WAPISHANA,wps,do-nothing,gzip,-1.0,1
WAPISHANA,wps,do-nothing,gzip,-1.0,2
WAPISHANA,wps,do-nothing,gzip,-1.0,3
WAPISHANA,wps,do-nothing,gzip,-1.0,4
WAPISHANA,wps,do-nothing,gzip,-1.0,5
WAPISHANA,wps,do-nothing,gzip,-1.0,6
WAPISHANA,wps,do-nothing,gzip,-1.0,7
WAPISHANA,wps,do-nothing,gzip,-1.0,8
WAPISHANA,wps,do-nothing,gzip,-1.0,9
XAVANTE,xav,do-nothing,gzip,-1.0,0
XAVANTE,xav,do-nothing,gzip,-1.0,1
XAVANTE,xav,do-nothing,gzip,-1.0,2
XAVANTE,xav,do-nothing,gzip,-1.0,3
XAVANTE,xav,do-nothing,gzip,-1.0,4
XAVANTE,xav,do-nothing,gzip,-1.0,5
XAVANTE,xav,do-nothing,gzip,-1.0,6
XAVANTE,xav,do-nothing,gzip,-1.0,7
XAVANTE,xav,do-nothing,gzip,-1.0,8
XAVANTE,xav,do-nothing,gzip,-1.0,9
YAMINÁWA,yam,do-nothing,gzip,-1.0,0
YAMINÁWA,yam,do-nothing,gzip,-1.0,1
YAMINÁWA,yam,do-nothing,gzip,-1.0,2
YAMINÁWA,yam,do-nothing,gzip,-1.0,3
YAMINÁWA,yam,do-nothing,gzip,-1.0,4
YAMINÁWA,yam,do-nothing,gzip,-1.0,5
YAMINÁWA,yam,do-nothing,gzip,-1.0,6
YAMINÁWA,yam,do-nothing,gzip,-1.0,7
YAMINÁWA,yam,do-nothing,gzip,-1.0,8
YAMINÁWA,yam,do-nothing,gzip,-1.0,9
YANOMAMI,[guu],do-nothing,gzip,-1.0,0
YANOMAMI,[guu],do-nothing,gzip,-1.0,1
YANOMAMI,[guu],do-nothing,gzip,-1.0,2
YANOMAMI,[guu],do-nothing,gzip,-1.0,3
YANOMAMI,[guu],do-nothing,gzip,-1.0,4
YANOMAMI,[guu],do-nothing,gzip,-1.0,5
YANOMAMI,[guu],do-nothing,gzip,-1.0,6
YANOMAMI,[guu],do-nothing,gzip,-1.0,7
YANOMAMI,[guu],do-nothing,gzip,-1.0,8
YANOMAMI,[guu],do-nothing,gzip,-1.0,9
ANCIENT_GREEK,[grc],do-nothing,bz2,-1.0,0
ANCIENT_GREEK,[grc],do-nothing,bz2,-1.0,1
ANCIENT_GREEK,[grc],do-nothing,bz2,-1.0,2
ANCIENT_GREEK,[grc],do-nothing,bz2,-1.0,3
ANCIENT_GREEK,[grc],do-nothing,bz2,-1.0,4
ANCIENT_GREEK,[grc],do-nothing,bz2,-1.0,5
ANCIENT_GREEK,[grc],do-nothing,bz2,-1.0,6
ANCIENT_GREEK,[grc],do-nothing,bz2,-1.0,7
ANCIENT_GREEK,[grc],do-nothing,bz2,-1.0,8
ANCIENT_GREEK,[grc],do-nothing,bz2,-1.0,9
APALAÍ,apl,do-nothing,bz2,-1.0,0
APALAÍ,apl,do-nothing,bz2,-1.0,1
APALAÍ,apl,do-nothing,bz2,-1.0,2
APALAÍ,apl,do-nothing,bz2,-1.0,3
APALAÍ,apl,do-nothing,bz2,-1.0,4
APALAÍ,apl,do-nothing,bz2,-1.0,5
APALAÍ,apl,do-nothing,bz2,-1.0,6
APALAÍ,apl,do-nothing,bz2,-1.0,7
APALAÍ,apl,do-nothing,bz2,-1.0,8
APALAÍ,apl,do-nothing,bz2,-1.0,9
APINAYÉ,api,do-nothing,bz2,-1.0,0
APINAYÉ,api,do-nothing,bz2,-1.0,1
APINAYÉ,api,do-nothing,bz2,-1.0,2
APINAYÉ,api,do-nothing,bz2,-1.0,3
APINAYÉ,api,do-nothing,bz2,-1.0,4
APINAYÉ,api,do-nothing,bz2,-1.0,5
APINAYÉ,api,do-nothing,bz2,-1.0,6
APINAYÉ,api,do-nothing,bz2,-1.0,7
APINAYÉ,api,do-nothing,bz2,-1.0,8
APINAYÉ,api,do-nothing,bz2,-1.0,9
APURINÃ,apu,do-nothing,bz2,-1.0,0
APURINÃ,apu,do-nothing,bz2,-1.0,1
APURINÃ,apu,do-nothing,bz2,-1.0,2
APURINÃ,apu,do-nothing,bz2,-1.0,3
APURINÃ,apu,do-nothing,bz2,-1.0,4
APURINÃ,apu,do-nothing,bz2,-1.0,5
APURINÃ,apu,do-nothing,bz2,-1.0,6
APURINÃ,apu,do-nothing,bz2,-1.0,7
APURINÃ,apu,do-nothing,bz2,-1.0,8
APURINÃ,apu,do-nothing,bz2,-1.0,9
ASHENINKA,cax,do-nothing,bz2,-1.0,0
ASHENINKA,cax,do-nothing,bz2,-1.0,1
ASHENINKA,cax,do-nothing,bz2,-1.0,2
ASHENINKA,cax,do-nothing,bz2,-1.0,3
ASHENINKA,cax,do-nothing,bz2,-1.0,4
ASHENINKA,cax,do-nothing,bz2,-1.0,5
ASHENINKA,cax,do-nothing,bz2,-1.0,6
ASHENINKA,cax,do-nothing,bz2,-1.0,7
ASHENINKA,cax,do-nothing,bz2,-1.0,8
ASHENINKA,cax,do-nothing,bz2,-1.0,9
BAKAIRI,bki,do-nothing,bz2,-1.0,0
BAKAIRI,bki,do-nothing,bz2,-1.0,1
BAKAIRI,bki,do-nothing,bz2,-1.0,2
BAKAIRI,bki,do-nothing,bz2,-1.0,3
BAKAIRI,bki,do-nothing,bz2,-1.0,4
BAKAIRI,bki,do-nothing,bz2,-1.0,5
BAKAIRI,bki,do-nothing,bz2,-1.0,6
BAKAIRI,bki,do-nothing,bz2,-1.0,7
BAKAIRI,bki,do-nothing,bz2,-1.0,8
BAKAIRI,bki,do-nothing,bz2,-1.0,9
BORÔRO,brr,do-nothing,bz2,-1.0,0
BORÔRO,brr,do-nothing,bz2,-1.0,1
BORÔRO,brr,do-nothing,bz2,-1.0,2
BORÔRO,brr,do-nothing,bz2,-1.0,3
BORÔRO,brr,do-nothing,bz2,-1.0,4
BORÔRO,brr,do-nothing,bz2,-1.0,5
BORÔRO,brr,do-nothing,bz2,-1.0,6
BORÔRO,brr,do-nothing,bz2,-1.0,7
BORÔRO,brr,do-nothing,bz2,-1.0,8
BORÔRO,brr,do-nothing,bz2,-1.0,9
CANELA,cnl,do-nothing,bz2,-1.0,0
CANELA,cnl,do-nothing,bz2,-1.0,1
CANELA,cnl,do-nothing,bz2,-1.0,2
